GO:0042423	GO:0006584	subclass_of
GO:1902115	GO:0070925	subclass_of
HP:0006773	HP:0001012	subclass_of
HP:0032836	HP:0032815	subclass_of
UBERON:0001905	UBERON:0001899	subclass_of
HP:0100046	HP:0010323	subclass_of
GO:0031326	GO:0065007	subclass_of
GO:0106216	GO:0065007	subclass_of
GO:0101025	GO:0031965	subclass_of
CHEBI:33706	CHEBI:83820	subclass_of
UBERON:0007618	CARO:0000000	subclass_of
UBERON:0004321	UBERON:5103623	subclass_of
GO:0033045	GO:0033044	subclass_of
HP:0009406	HP:0009772	subclass_of
HP:0004966	HP:0012456	subclass_of
UBERON:0010253	UBERON:0010259	subclass_of
GO:0021903	GO:0021532	subclass_of
HP:0033455	HP:0040156	subclass_of
CHEBI:29793	CHEBI:15379	subclass_of
HP:0005101	HP:0000365	subclass_of
HP:0033657	HP:0100750	subclass_of
HP:0010880	HP:0000969	subclass_of
HP:0003191	HP:0000429	subclass_of
HP:0031946	HP:0033098	subclass_of
HP:0410195	HP:0410193	subclass_of
UBERON:0006214	UBERON:0001435	subclass_of
GO:1900157	GO:0065007	subclass_of
CL:0000531	CL:0000101	subclass_of
CHEBI:15440	CHEBI:35191	subclass_of
PR:P41159	NCBITaxon:9606	subclass_of
HP:0011915	HP:0030680	subclass_of
HP:0025417	HP:0000795	subclass_of
UBERON:0035805	UBERON:0012489	subclass_of
UBERON:0003445	UBERON:0003442	subclass_of
UBERON:0007128	UBERON:0002050	subclass_of
UBERON:0004985	UBERON:0019042	subclass_of
GO:0051668	GO:0051179	subclass_of
CHEBI:22984	CHEBI:22313	subclass_of
HP:0010834	HP:0010832	subclass_of
UBERON:0003562	UBERON:0003288	subclass_of
HP:0000574	HP:0000534	subclass_of
UBERON:0011374	UBERON:0000344	subclass_of
GO:2000548	GO:0065007	subclass_of
UBERON:0018588	UBERON:0018376	subclass_of
UBERON:0002019	UBERON:0035642	subclass_of
GO:0065003	GO:0043933	subclass_of
GO:0098930	GO:0046907	subclass_of
UBERON:0006642	UBERON:0006660	subclass_of
UBERON:0001689	NCBITaxon:40674	subclass_of
UBERON:0002474	UBERON:0002317	subclass_of
GO:0071417	GO:0010243	subclass_of
GO:1902680	GO:0065007	subclass_of
UBERON:0000383	UBERON:0011216	subclass_of
GO:0030397	GO:0061024	subclass_of
HP:0000646	HP:0007663	subclass_of
UBERON:0001630	UBERON:0000062	subclass_of
CL:0000121	CL:0000117	subclass_of
UBERON:0001913	CHEBI:18059	subclass_of
CL:0008028	CL:0000540	subclass_of
UBERON:0009142	UBERON:0000926	subclass_of
OBO:MAXO_0000701	OBO:MAXO_0000665	subclass_of
CHEBI:606565	CHEBI:18089	subclass_of
GO:0060974	GO:0060914	subclass_of
GO:0031335	GO:0051171	subclass_of
HP:0003059	HP:0005262	subclass_of
HP:0025480	HP:0002475	subclass_of
UBERON:0001152	UBERON:0002110	subclass_of
CL:0001029	PR:000001084	subclass_of
UBERON:0017750	UBERON:0011584	subclass_of
HP:0001051	HP:0000964	subclass_of
